symbol	target_address	status	section	section_offset_hex	access_extent_hex	coverage_kind	requesters	claim
DAT_003fb3c0	0x003fb3c0	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3b8	0x8		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3c8	0x003fb3c8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3cc	0x003fb3cc	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x4		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3ce	0x003fb3ce	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x6		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3d2	0x003fb3d2	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0xa		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3d4	0x003fb3d4	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0xc		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3d5	0x003fb3d5	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0xd		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3d6	0x003fb3d6	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0xe		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3d7	0x003fb3d7	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0xf		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3d9	0x003fb3d9	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x11		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3e4	0x003fb3e4	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x1c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3e6	0x003fb3e6	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x1e		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3e8	0x003fb3e8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x20		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb3f8	0x003fb3f8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x30		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb400	0x003fb400	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x38		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb408	0x003fb408	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x40		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb410	0x003fb410	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x48		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb418	0x003fb418	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x50		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb420	0x003fb420	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb3c8	0x58		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb428	0x003fb428	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb428	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb508	0x003fb508	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb50a	0x003fb50a	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb50c	0x003fb50c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x4		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb50e	0x003fb50e	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x6		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb510	0x003fb510	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x8		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb514	0x003fb514	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0xc		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb518	0x003fb518	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x10		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb51c	0x003fb51c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x14		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb520	0x003fb520	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x18		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb524	0x003fb524	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x1c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb528	0x003fb528	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb52c	0x003fb52c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x24		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb538	0x003fb538	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x30		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb53c	0x003fb53c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x34		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb540	0x003fb540	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x38		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb542	0x003fb542	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x3a		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb544	0x003fb544	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x3c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fb548	0x003fb548	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x40		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd54c	0x003fd54c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2044		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd550	0x003fd550	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2048		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd554	0x003fd554	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x204c		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd556	0x003fd556	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x204e		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd558	0x003fd558	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2050		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd560	0x003fd560	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2058		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd568	0x003fd568	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2060		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd570	0x003fd570	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2068		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd578	0x003fd578	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2070		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd580	0x003fd580	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2078		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd588	0x003fd588	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2080		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd590	0x003fd590	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2088		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd598	0x003fd598	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2090		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5a0	0x003fd5a0	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x2098		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5a2	0x003fd5a2	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x209a		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5c2	0x003fd5c2	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20ba		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5c6	0x003fd5c6	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20be		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5c8	0x003fd5c8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20c0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5c9	0x003fd5c9	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20c1		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5cc	0x003fd5cc	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20c4		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5d0	0x003fd5d0	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20c8		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003fd5d8	0x003fd5d8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003fb508	0x20d0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00407fd5	0x00407fd5	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fd6	0x00407fd6	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fd7	0x00407fd7	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fd8	0x00407fd8	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fd9	0x00407fd9	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fdc	0x00407fdc	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fdd	0x00407fdd	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fde	0x00407fde	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_00407fdf	0x00407fdf	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040bb78	0x0040bb78	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_0040bb78	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0040ffd5	0x0040ffd5	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffd6	0x0040ffd6	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffd7	0x0040ffd7	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffd8	0x0040ffd8	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffd9	0x0040ffd9	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffdc	0x0040ffdc	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffdd	0x0040ffdd	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffde	0x0040ffde	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_0040ffdf	0x0040ffdf	ROM_OFFSET_SOURCE_REFACTOR_CLOSED					ps2/progress28_structural_lift_recovered.o	ROM-relative constant, not storage at the numerically equal EE address
DAT_004134ec	0x004134ec	SECTION_BACKED_ADDRESS	.data.stage3f.va_004134ec	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_004134f4	0x004134f4	SECTION_BACKED_ADDRESS	.data.stage3f.va_004134f4	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_004134f8	0x004134f8	SECTION_BACKED_ADDRESS	.data.stage3f.va_004134f4	0x4	0x8	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413500	0x00413500	SECTION_BACKED_ADDRESS	.data.stage3f.va_004134f4	0xc	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413504	0x00413504	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413508	0x00413508	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x4	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413509	0x00413509	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x5	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041350a	0x0041350a	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x6	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041350b	0x0041350b	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x7	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041350c	0x0041350c	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x8	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041350d	0x0041350d	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x9	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041350e	0x0041350e	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0xa	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041350f	0x0041350f	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0xb	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413510	0x00413510	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0xc	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413511	0x00413511	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0xd	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413512	0x00413512	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0xe	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413513	0x00413513	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0xf	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413514	0x00413514	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x10	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413515	0x00413515	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x11	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413516	0x00413516	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x12	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413517	0x00413517	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x13	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413518	0x00413518	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x14	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413519	0x00413519	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x15	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041351a	0x0041351a	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x16	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041351b	0x0041351b	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x17	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041351c	0x0041351c	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x18	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041351d	0x0041351d	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x19	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041351e	0x0041351e	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x1a	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041351f	0x0041351f	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x1b	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413520	0x00413520	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x1c	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413521	0x00413521	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x1d	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413522	0x00413522	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x1e	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413523	0x00413523	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x1f	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413524	0x00413524	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x20	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413525	0x00413525	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x21	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413526	0x00413526	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x22	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413527	0x00413527	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x23	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413528	0x00413528	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x24	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413529	0x00413529	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x25	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041352a	0x0041352a	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x26	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041352b	0x0041352b	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x27	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041352c	0x0041352c	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x28	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041352d	0x0041352d	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x29	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041352e	0x0041352e	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x2a	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041352f	0x0041352f	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x2b	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413530	0x00413530	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x2c	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413531	0x00413531	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x2d	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413532	0x00413532	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x2e	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413533	0x00413533	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x2f	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413534	0x00413534	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x30	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413535	0x00413535	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x31	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413536	0x00413536	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x32	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413537	0x00413537	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x33	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413538	0x00413538	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x34	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0041353c	0x0041353c	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x38	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413540	0x00413540	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x3c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00413544	0x00413544	SECTION_BACKED_ADDRESS	.data.stage3f.va_00413504	0x40	0x10000	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423548	0x00423548	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x0	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00423549	0x00423549	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x1	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042354a	0x0042354a	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x2	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0042354b	0x0042354b	SECTION_BACKED_ADDRESS	.data.stage3f.va_00423548	0x3	0x1	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
